year,squad,no,pos,player,date_of_birth_age,caps,club,player_url,club_fa_url,club_fa,club_2,club_country,club_country_flag,goals,captain,player_original,nat_team,club_country_harm,nat_team_alpha3,club_alpha3
2019,Peru,18,FW,André Carrillo,(1991-06-14)14 June 1991 (aged 28),60,Al-Hilal,/wiki/Andr%C3%A9_Carrillo,/wiki/Saudi_Arabian_Football_Federation,Saudi Arabian Football Federation,Al-Hilal,Saudi Arabia,//upload.wikimedia.org/wikipedia/commons//0/0d/Flag_of_Saudi_Arabia.svg,6,FALSE,André Carrillo,Peru,Saudi Arabia,PER,SAU
2019,Peru,19,MF,Yoshimar Yotún,(1990-04-07)7 April 1990 (aged 29),86,Cruz Azul,/wiki/Yoshimar_Yot%C3%BAn,/wiki/Mexican_Football_Federation,Mexican Football Federation,Cruz Azul,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,2,FALSE,Yoshimar Yotún,Peru,Mexico,PER,MEX
2019,Peru,20,MF,Edison Flores,(1994-05-15)15 May 1994 (aged 25),43,Morelia,/wiki/Edison_Flores,/wiki/Mexican_Football_Federation,Mexican Football Federation,Morelia,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,11,FALSE,Edison Flores,Peru,Mexico,PER,MEX
2019,Peru,21,GK,Patricio Álvarez,(1994-01-24)24 January 1994 (aged 25),0,Sporting Cristal,/wiki/Patricio_%C3%81lvarez,/wiki/Peruvian_Football_Federation,Peruvian Football Federation,Sporting Cristal,Peru,//upload.wikimedia.org/wikipedia/commons//d/df/Flag_of_Peru_%28state%29.svg,0,FALSE,Patricio Álvarez,Peru,Peru,PER,PER
2019,Peru,22,DF,Alexander Callens,(1992-05-04)4 May 1992 (aged 27),14,New York City FC,/wiki/Alexander_Callens,/wiki/United_States_Soccer_Federation,United States Soccer Federation,New York City FC,United States,//upload.wikimedia.org/wikipedia/en//a/a4/Flag_of_the_United_States.svg,1,FALSE,Alexander Callens,Peru,United States,PER,USA
2019,Peru,23,MF,Christofer Gonzáles,(1992-10-12)12 October 1992 (aged 26),12,Sporting Cristal,/wiki/Christofer_Gonz%C3%A1les,/wiki/Peruvian_Football_Federation,Peruvian Football Federation,Sporting Cristal,Peru,//upload.wikimedia.org/wikipedia/commons//d/df/Flag_of_Peru_%28state%29.svg,1,FALSE,Christofer Gonzáles,Peru,Peru,PER,PER
2019,Argentina,1,GK,Franco Armani,(1986-10-16)16 October 1986 (aged 32),5,River Plate,/wiki/Franco_Armani,/wiki/Argentine_Football_Association,Argentine Football Association,River Plate,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Franco Armani,Argentina,Argentina,ARG,ARG
2019,Argentina,2,DF,Juan Foyth,(1998-01-12)12 January 1998 (aged 21),3,Tottenham Hotspur,/wiki/Juan_Foyth,/wiki/The_Football_Association,The Football Association,Tottenham Hotspur,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,0,FALSE,Juan Foyth,Argentina,England,ARG,GB-ENG
2019,Argentina,3,DF,Nicolás Tagliafico,(1992-08-31)31 August 1992 (aged 26),14,Ajax,/wiki/Nicol%C3%A1s_Tagliafico,/wiki/Royal_Dutch_Football_Association,Royal Dutch Football Association,Ajax,Netherlands,//upload.wikimedia.org/wikipedia/commons//2/20/Flag_of_the_Netherlands.svg,0,FALSE,Nicolás Tagliafico,Argentina,Netherlands,ARG,NLD
2019,Argentina,4,DF,Renzo Saravia,(1993-06-16)16 June 1993 (aged 25),4,Racing,/wiki/Renzo_Saravia,/wiki/Argentine_Football_Association,Argentine Football Association,Racing,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Renzo Saravia,Argentina,Argentina,ARG,ARG
2019,Argentina,5,MF,Leandro Paredes,(1994-06-29)29 June 1994 (aged 24),12,Paris Saint-Germain,/wiki/Leandro_Paredes,/wiki/French_Football_Federation,French Football Federation,Paris Saint-Germain,France,//upload.wikimedia.org/wikipedia/en//c/c3/Flag_of_France.svg,1,FALSE,Leandro Paredes,Argentina,France,ARG,FRA
2019,Argentina,6,DF,Germán Pezzella,(1991-06-27)27 June 1991 (aged 27),7,Fiorentina,/wiki/Germ%C3%A1n_Pezzella,/wiki/Italian_Football_Federation,Italian Football Federation,Fiorentina,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,1,FALSE,Germán Pezzella,Argentina,Italy,ARG,ITA
2019,Argentina,7,MF,Roberto Pereyra,(1991-01-07)7 January 1991 (aged 28),16,Watford,/wiki/Roberto_Pereyra,/wiki/The_Football_Association,The Football Association,Watford,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,2,FALSE,Roberto Pereyra,Argentina,England,ARG,GB-ENG
2019,Argentina,8,MF,Marcos Acuña,(1991-10-28)28 October 1991 (aged 27),18,Sporting CP,/wiki/Marcos_Acu%C3%B1a,/wiki/Portuguese_Football_Federation,Portuguese Football Federation,Sporting CP,Portugal,//upload.wikimedia.org/wikipedia/commons//5/5c/Flag_of_Portugal.svg,0,FALSE,Marcos Acuña,Argentina,Portugal,ARG,PRT
2019,Argentina,9,FW,Sergio Agüero,(1988-06-02)2 June 1988 (aged 31),90,Manchester City,/wiki/Sergio_Ag%C3%BCero,/wiki/The_Football_Association,The Football Association,Manchester City,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,38,FALSE,Sergio Agüero,Argentina,England,ARG,GB-ENG
2019,Argentina,10,FW,Lionel Messi,(1987-06-24)24 June 1987 (aged 31),130,Barcelona,/wiki/Lionel_Messi,/wiki/Royal_Spanish_Football_Federation,Royal Spanish Football Federation,Barcelona,Spain,//upload.wikimedia.org/wikipedia/en//9/9a/Flag_of_Spain.svg,67,TRUE,Lionel Messi (captain),Argentina,Spain,ARG,ESP
2019,Argentina,11,MF,Ángel Di María,(1988-02-14)14 February 1988 (aged 31),97,Paris Saint-Germain,/wiki/%C3%81ngel_Di_Mar%C3%ADa,/wiki/French_Football_Federation,French Football Federation,Paris Saint-Germain,France,//upload.wikimedia.org/wikipedia/en//c/c3/Flag_of_France.svg,20,FALSE,Ángel Di María,Argentina,France,ARG,FRA
2019,Argentina,12,GK,Agustín Marchesín,(1988-03-16)16 March 1988 (aged 31),4,América,/wiki/Agust%C3%ADn_Marches%C3%ADn,/wiki/Mexican_Football_Federation,Mexican Football Federation,América,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Agustín Marchesín,Argentina,Mexico,ARG,MEX
2019,Argentina,13,DF,Ramiro Funes Mori,(1991-03-05)5 March 1991 (aged 28),25,Villarreal,/wiki/Ramiro_Funes_Mori,/wiki/Royal_Spanish_Football_Federation,Royal Spanish Football Federation,Villarreal,Spain,//upload.wikimedia.org/wikipedia/en//9/9a/Flag_of_Spain.svg,2,FALSE,Ramiro Funes Mori,Argentina,Spain,ARG,ESP
2019,Argentina,14,DF,Milton Casco,(1988-04-11)11 April 1988 (aged 31),2,River Plate,/wiki/Milton_Casco,/wiki/Argentine_Football_Association,Argentine Football Association,River Plate,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Milton Casco,Argentina,Argentina,ARG,ARG
2019,Argentina,15,MF,Guido Pizarro,(1990-02-26)26 February 1990 (aged 29),2,UANL,/wiki/Guido_Pizarro,/wiki/Mexican_Football_Federation,Mexican Football Federation,UANL,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Guido Pizarro,Argentina,Mexico,ARG,MEX
2019,Argentina,16,MF,Rodrigo De Paul,(1994-05-24)24 May 1994 (aged 25),5,Udinese,/wiki/Rodrigo_De_Paul,/wiki/Italian_Football_Federation,Italian Football Federation,Udinese,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,0,FALSE,Rodrigo De Paul,Argentina,Italy,ARG,ITA
2019,Argentina,17,DF,Nicolás Otamendi,(1988-02-12)12 February 1988 (aged 31),60,Manchester City,/wiki/Nicol%C3%A1s_Otamendi,/wiki/The_Football_Association,The Football Association,Manchester City,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,4,FALSE,Nicolás Otamendi,Argentina,England,ARG,GB-ENG
2019,Argentina,18,MF,Guido Rodríguez,(1994-04-12)12 April 1994 (aged 25),3,América,/wiki/Guido_Rodr%C3%ADguez,/wiki/Mexican_Football_Federation,Mexican Football Federation,América,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Guido Rodríguez,Argentina,Mexico,ARG,MEX
2019,Argentina,19,FW,Matías Suárez,(1988-05-09)9 May 1988 (aged 31),3,River Plate,/wiki/Mat%C3%ADas_Su%C3%A1rez,/wiki/Argentine_Football_Association,Argentine Football Association,River Plate,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Matías Suárez,Argentina,Argentina,ARG,ARG
2019,Argentina,20,MF,Giovani Lo Celso,(1996-04-09)9 April 1996 (aged 23),13,Real Betis,/wiki/Giovani_Lo_Celso,/wiki/Royal_Spanish_Football_Federation,Royal Spanish Football Federation,Real Betis,Spain,//upload.wikimedia.org/wikipedia/en//9/9a/Flag_of_Spain.svg,1,FALSE,Giovani Lo Celso,Argentina,Spain,ARG,ESP
2019,Argentina,21,FW,Paulo Dybala,(1993-11-15)15 November 1993 (aged 25),20,Juventus,/wiki/Paulo_Dybala,/wiki/Italian_Football_Federation,Italian Football Federation,Juventus,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,1,FALSE,Paulo Dybala,Argentina,Italy,ARG,ITA
2019,Argentina,22,FW,Lautaro Martínez,(1997-08-22)22 August 1997 (aged 21),7,Inter Milan,/wiki/Lautaro_Mart%C3%ADnez,/wiki/Italian_Football_Federation,Italian Football Federation,Inter Milan,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,4,FALSE,Lautaro Martínez,Argentina,Italy,ARG,ITA
2019,Argentina,23,GK,Juan Musso,(1994-05-06)6 May 1994 (aged 25),1,Udinese,/wiki/Juan_Musso,/wiki/Italian_Football_Federation,Italian Football Federation,Udinese,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,0,FALSE,Juan Musso,Argentina,Italy,ARG,ITA
2019,Colombia,1,GK,David Ospina,(1988-08-31)31 August 1988 (aged 30),94,Napoli,/wiki/David_Ospina,/wiki/Italian_Football_Federation,Italian Football Federation,Napoli,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,0,FALSE,David Ospina,Colombia,Italy,COL,ITA
2019,Colombia,2,DF,Cristián Zapata,(1986-09-30)30 September 1986 (aged 32),56,Milan,/wiki/Cristi%C3%A1n_Zapata,/wiki/Italian_Football_Federation,Italian Football Federation,Milan,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,2,FALSE,Cristián Zapata,Colombia,Italy,COL,ITA
2019,Colombia,3,DF,Stefan Medina,(1992-06-14)14 June 1992 (aged 27),10,Monterrey,/wiki/Stefan_Medina,/wiki/Mexican_Football_Federation,Mexican Football Federation,Monterrey,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Stefan Medina,Colombia,Mexico,COL,MEX
2019,Colombia,4,DF,Santiago Arias,(1992-01-13)13 January 1992 (aged 27),48,Atlético Madrid,/wiki/Santiago_Arias,/wiki/Royal_Spanish_Football_Federation,Royal Spanish Football Federation,Atlético Madrid,Spain,//upload.wikimedia.org/wikipedia/en//9/9a/Flag_of_Spain.svg,0,FALSE,Santiago Arias,Colombia,Spain,COL,ESP
2019,Colombia,5,MF,Wílmar Barrios,(1993-10-16)16 October 1993 (aged 25),19,Zenit Saint Petersburg,/wiki/W%C3%ADlmar_Barrios,/wiki/Russian_Football_Union,Russian Football Union,Zenit Saint Petersburg,Russia,//upload.wikimedia.org/wikipedia/en//f/f3/Flag_of_Russia.svg,0,FALSE,Wílmar Barrios,Colombia,Russia,COL,RUS
2019,Colombia,6,DF,William Tesillo,(1990-02-02)2 February 1990 (aged 29),4,León,/wiki/William_Tesillo,/wiki/Mexican_Football_Federation,Mexican Football Federation,León,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,William Tesillo,Colombia,Mexico,COL,MEX
2019,Colombia,7,FW,Duván Zapata,(1991-04-01)1 April 1991 (aged 28),7,Atalanta,/wiki/Duv%C3%A1n_Zapata,/wiki/Italian_Football_Federation,Italian Football Federation,Atalanta,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,1,FALSE,Duván Zapata,Colombia,Italy,COL,ITA
2019,Colombia,8,MF,Edwin Cardona,(1992-12-08)8 December 1992 (aged 26),33,Pachuca,/wiki/Edwin_Cardona,/wiki/Mexican_Football_Federation,Mexican Football Federation,Pachuca,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,5,FALSE,Edwin Cardona,Colombia,Mexico,COL,MEX
2019,Colombia,9,FW,Radamel Falcao,(1986-02-10)10 February 1986 (aged 33),83,Monaco,/wiki/Radamel_Falcao,/wiki/French_Football_Federation,French Football Federation,Monaco,France,//upload.wikimedia.org/wikipedia/en//c/c3/Flag_of_France.svg,33,TRUE,Radamel Falcao (captain),Colombia,France,COL,FRA
2019,Colombia,10,MF,James Rodríguez,(1991-07-12)12 July 1991 (aged 27),70,Bayern Munich,/wiki/James_Rodr%C3%ADguez,/wiki/German_Football_Association,German Football Association,Bayern Munich,Germany,//upload.wikimedia.org/wikipedia/en//b/ba/Flag_of_Germany.svg,22,FALSE,James Rodríguez,Colombia,Germany,COL,DEU
2019,Colombia,11,MF,Juan Cuadrado,(1988-05-26)26 May 1988 (aged 31),78,Juventus,/wiki/Juan_Cuadrado,/wiki/Italian_Football_Federation,Italian Football Federation,Juventus,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,8,FALSE,Juan Cuadrado,Colombia,Italy,COL,ITA
2019,Colombia,12,GK,Camilo Vargas,(1989-03-09)9 March 1989 (aged 30),6,Deportivo Cali,/wiki/Camilo_Vargas,/wiki/Colombian_Football_Federation,Colombian Football Federation,Deportivo Cali,Colombia,//upload.wikimedia.org/wikipedia/commons//2/21/Flag_of_Colombia.svg,0,FALSE,Camilo Vargas,Colombia,Colombia,COL,COL
2019,Colombia,13,DF,Yerry Mina,(1994-09-23)23 September 1994 (aged 24),17,Everton,/wiki/Yerry_Mina,/wiki/The_Football_Association,The Football Association,Everton,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,6,FALSE,Yerry Mina,Colombia,England,COL,GB-ENG
2019,Colombia,14,FW,Luis Díaz,(1997-01-13)13 January 1997 (aged 22),3,Junior,/wiki/Luis_D%C3%ADaz_(Colombian_footballer),/wiki/Colombian_Football_Federation,Colombian Football Federation,Junior,Colombia,//upload.wikimedia.org/wikipedia/commons//2/21/Flag_of_Colombia.svg,1,FALSE,Luis Díaz,Colombia,Colombia,COL,COL
2019,Colombia,15,MF,Mateus Uribe,(1991-03-21)21 March 1991 (aged 28),17,América,/wiki/Mateus_Uribe,/wiki/Mexican_Football_Federation,Mexican Football Federation,América,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Mateus Uribe,Colombia,Mexico,COL,MEX
2019,Colombia,16,MF,Jefferson Lerma,(1994-10-25)25 October 1994 (aged 24),10,Bournemouth,/wiki/Jefferson_Lerma,/wiki/The_Football_Association,The Football Association,Bournemouth,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,0,FALSE,Jefferson Lerma,Colombia,England,COL,GB-ENG
2019,Colombia,17,DF,Cristian Borja,(1993-02-18)18 February 1993 (aged 26),3,Sporting CP,"/wiki/Cristian_Borja_(footballer,_born_1993)",/wiki/Portuguese_Football_Federation,Portuguese Football Federation,Sporting CP,Portugal,//upload.wikimedia.org/wikipedia/commons//5/5c/Flag_of_Portugal.svg,0,FALSE,Cristian Borja,Colombia,Portugal,COL,PRT
2019,Colombia,18,MF,Gustavo Cuéllar,(1992-10-14)14 October 1992 (aged 26),5,Flamengo,/wiki/Gustavo_Cu%C3%A9llar,/wiki/Brazilian_Football_Confederation,Brazilian Football Confederation,Flamengo,Brazil,//upload.wikimedia.org/wikipedia/en//0/05/Flag_of_Brazil.svg,0,FALSE,Gustavo Cuéllar,Colombia,Brazil,COL,BRA
2019,Colombia,19,FW,Luis Muriel,(1991-04-16)16 April 1991 (aged 28),24,Fiorentina,/wiki/Luis_Muriel,/wiki/Italian_Football_Federation,Italian Football Federation,Fiorentina,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,2,FALSE,Luis Muriel,Colombia,Italy,COL,ITA
2019,Colombia,20,FW,Roger Martínez,(1994-06-23)23 June 1994 (aged 24),7,América,/wiki/Roger_Mart%C3%ADnez,/wiki/Mexican_Football_Federation,Mexican Football Federation,América,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,2,FALSE,Roger Martínez,Colombia,Mexico,COL,MEX
2019,Colombia,21,DF,Jhon Lucumí,(1998-06-26)26 June 1998 (aged 20),0,Genk,/wiki/Jhon_Lucum%C3%AD,/wiki/Royal_Belgian_Football_Association,Royal Belgian Football Association,Genk,Belgium,//upload.wikimedia.org/wikipedia/commons//9/92/Flag_of_Belgium_%28civil%29.svg,0,FALSE,Jhon Lucumí,Colombia,Belgium,COL,BEL
2019,Colombia,22,GK,Álvaro Montero,(1995-03-29)29 March 1995 (aged 24),0,Deportes Tolima,/wiki/%C3%81lvaro_David_Montero,/wiki/Colombian_Football_Federation,Colombian Football Federation,Deportes Tolima,Colombia,//upload.wikimedia.org/wikipedia/commons//2/21/Flag_of_Colombia.svg,0,FALSE,Álvaro Montero,Colombia,Colombia,COL,COL
2019,Colombia,23,DF,Davinson Sánchez,(1996-06-12)12 June 1996 (aged 23),19,Tottenham Hotspur,/wiki/Davinson_S%C3%A1nchez,/wiki/The_Football_Association,The Football Association,Tottenham Hotspur,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,0,FALSE,Davinson Sánchez,Colombia,England,COL,GB-ENG
2019,Paraguay,1,GK,Antony Silva,(1984-02-27)27 February 1984 (aged 35),27,Huracán,/wiki/Antony_Silva,/wiki/Argentine_Football_Association,Argentine Football Association,Huracán,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Antony Silva,Paraguay,Argentina,PRY,ARG
2019,Paraguay,2,DF,Iván Piris,(1989-03-10)10 March 1989 (aged 30),25,Libertad,/wiki/Iv%C3%A1n_Piris,/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Libertad,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Iván Piris,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,3,DF,Juan Escobar,(1995-07-03)3 July 1995 (aged 23),2,Cerro Porteño,/wiki/Juan_Escobar_(Paraguayan_footballer),/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Cerro Porteño,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Juan Escobar,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,4,DF,Fabián Balbuena,(1991-08-23)23 August 1991 (aged 27),9,West Ham United,/wiki/Fabi%C3%A1n_Balbuena,/wiki/The_Football_Association,The Football Association,West Ham United,England,//upload.wikimedia.org/wikipedia/en//b/be/Flag_of_England.svg,0,FALSE,Fabián Balbuena,Paraguay,England,PRY,GB-ENG
2019,Paraguay,5,DF,Bruno Valdez,(1992-10-06)6 October 1992 (aged 26),24,América,"/wiki/Bruno_Valdez_(footballer,_born_1992)",/wiki/Mexican_Football_Federation,Mexican Football Federation,América,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,1,FALSE,Bruno Valdez,Paraguay,Mexico,PRY,MEX
2019,Paraguay,6,MF,Richard Sánchez,(1996-03-29)29 March 1996 (aged 23),3,Olimpia,/wiki/Richard_S%C3%A1nchez_(Paraguayan_footballer),/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Olimpia,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Richard Sánchez,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,7,FW,Óscar Cardozo,(1983-05-20)20 May 1983 (aged 36),50,Libertad,/wiki/%C3%93scar_Cardozo,/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Libertad,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,10,FALSE,Óscar Cardozo,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,8,MF,Rodrigo Rojas,(1988-04-09)9 April 1988 (aged 31),19,Olimpia,/wiki/Juan_Rodrigo_Rojas,/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Olimpia,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Rodrigo Rojas,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,9,FW,Federico Santander,(1991-06-04)4 June 1991 (aged 28),17,Bologna,/wiki/Federico_Santander,/wiki/Italian_Football_Federation,Italian Football Federation,Bologna,Italy,//upload.wikimedia.org/wikipedia/en//0/03/Flag_of_Italy.svg,2,FALSE,Federico Santander,Paraguay,Italy,PRY,ITA
2019,Paraguay,10,FW,Derlis González,(1994-03-20)20 March 1994 (aged 25),32,Santos,/wiki/Derlis_Gonz%C3%A1lez,/wiki/Brazilian_Football_Confederation,Brazilian Football Confederation,Santos,Brazil,//upload.wikimedia.org/wikipedia/en//0/05/Flag_of_Brazil.svg,5,FALSE,Derlis González,Paraguay,Brazil,PRY,BRA
2019,Paraguay,11,FW,Juan Iturbe,(1993-06-04)4 June 1993 (aged 26),9,UNAM,/wiki/Juan_Iturbe,/wiki/Mexican_Football_Federation,Mexican Football Federation,UNAM,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Juan Iturbe,Paraguay,Mexico,PRY,MEX
2019,Paraguay,12,GK,Gatito Fernández,(1988-03-29)29 March 1988 (aged 31),7,Botafogo,/wiki/Gatito_Fern%C3%A1ndez,/wiki/Brazilian_Football_Confederation,Brazilian Football Confederation,Botafogo,Brazil,//upload.wikimedia.org/wikipedia/en//0/05/Flag_of_Brazil.svg,0,FALSE,Gatito Fernández,Paraguay,Brazil,PRY,BRA
2019,Paraguay,13,DF,Júnior Alonso,(1993-02-09)9 February 1993 (aged 26),20,Boca Juniors,/wiki/J%C3%BAnior_Alonso,/wiki/Argentine_Football_Association,Argentine Football Association,Boca Juniors,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,1,FALSE,Júnior Alonso,Paraguay,Argentina,PRY,ARG
2019,Paraguay,14,DF,Iván Torres,(1991-02-27)27 February 1991 (aged 28),0,Olimpia,/wiki/Iv%C3%A1n_Arturo_Torres,/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Olimpia,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Iván Torres,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,15,DF,Gustavo Gómez,(1993-05-06)6 May 1993 (aged 26),31,Palmeiras,/wiki/Gustavo_G%C3%B3mez,/wiki/Brazilian_Football_Confederation,Brazilian Football Confederation,Palmeiras,Brazil,//upload.wikimedia.org/wikipedia/en//0/05/Flag_of_Brazil.svg,2,TRUE,Gustavo Gómez (captain),Paraguay,Brazil,PRY,BRA
2019,Paraguay,16,MF,Celso Ortiz,(1989-01-26)26 January 1989 (aged 30),16,Monterrey,/wiki/Celso_Ortiz,/wiki/Mexican_Football_Federation,Mexican Football Federation,Monterrey,Mexico,//upload.wikimedia.org/wikipedia/commons//f/fc/Flag_of_Mexico.svg,0,FALSE,Celso Ortiz,Paraguay,Mexico,PRY,MEX
2019,Paraguay,17,MF,Hernán Pérez,(1989-02-25)25 February 1989 (aged 30),33,Espanyol,/wiki/Hern%C3%A1n_P%C3%A9rez_(footballer),/wiki/Royal_Spanish_Football_Federation,Royal Spanish Football Federation,Espanyol,Spain,//upload.wikimedia.org/wikipedia/en//9/9a/Flag_of_Spain.svg,2,FALSE,Hernán Pérez,Paraguay,Spain,PRY,ESP
2019,Paraguay,18,DF,Santiago Arzamendia,(1998-05-05)5 May 1998 (aged 21),1,Cerro Porteño,/wiki/Santiago_Arzamendia,/wiki/Paraguayan_Football_Association,Paraguayan Football Association,Cerro Porteño,Paraguay,//upload.wikimedia.org/wikipedia/commons//2/27/Flag_of_Paraguay.svg,0,FALSE,Santiago Arzamendia,Paraguay,Paraguay,PRY,PRY
2019,Paraguay,19,FW,Cecilio Domínguez,(1994-08-11)11 August 1994 (aged 24),13,Independiente,/wiki/Cecilio_Dom%C3%ADnguez,/wiki/Argentine_Football_Association,Argentine Football Association,Independiente,Argentina,//upload.wikimedia.org/wikipedia/commons//1/1a/Flag_of_Argentina.svg,0,FALSE,Cecilio Domínguez,Paraguay,Argentina,PRY,ARG
